Episodio n;Titulo;URL;Año;Mes
Episodio 324;Setentas 358 Cantata de Santa María de Iquique;http://www.rtve.es/play/audios/discopolis/discopolis-10621-setentas-358-cantata-santa-maria-iquique-12-07-19/5335318/;2019;7
Episodio 325;Setentas 359 Nuestro Pequeño Mundo - Madroñal;http://www.rtve.es/play/audios/discopolis/discopolis-10624-setentas-359-nuestro-pequeno-mundo-madronal-15-07-19/5341024/;2019;7
Episodio 326;Setentas 360 Nuevo Mester de Juglaría - Vino Tinto;http://www.rtve.es/play/audios/discopolis/discopolis-10625-setentas-360-nuevo-mester-juglaria-vino-tinto-16-07-19/5343140/;2019;7
Episodio 327;Setentas 361 Los Sabandeños;http://www.rtve.es/play/audios/discopolis/discopolis-10626-setentas-361-sabandenos-17-07-19/5345031/;2019;7
Episodio 328;Setentas 362 Al Tall - Carcoma;http://www.rtve.es/play/audios/discopolis/discopolis-10627-setentas-362-tall-carcoma-18-07-19/5346764/;2019;7
Episodio 329;Setentas 363 Enrique Morente - Jarcha;http://www.rtve.es/play/audios/discopolis/discopolis-10628-setentas-363-enrique-morente-jarcha-19-07-19/5348516/;2019;7
Episodio 330;Setentas 364 Adolfo Celdrán - Pablo Guerrero;http://www.rtve.es/play/audios/discopolis/discopolis-10632-setentas-364-adolfo-celdran-pablo-guerrero-22-07-19/5342478/;2019;7
Episodio 331;Setentas 365 Luis Pastor - Gorka Knörr - Humet;http://www.rtve.es/play/audios/discopolis/discopolis-10633-setentas-365-luis-pastor-gorka-knrr-humet-23-07-19/5354727/;2019;7
Episodio 332;Setentas 366 Rosa León - Joan Isaac;http://www.rtve.es/play/audios/discopolis/discopolis-10634-setentas-366-rosa-leon-joan-isaac-24-07-19/5355330/;2019;7
Episodio 333;Setentas 367 Luis E. Batallan - Amancio Prada;http://www.rtve.es/play/audios/discopolis/discopolis-10635-setentas-367-luis-batallan-amancio-prada-25-07-19/5356009/;2019;7
Episodio 334;Setentas 368 Serrat - Julia León;http://www.rtve.es/play/audios/discopolis/discopolis-10636-setentas-368-serrat-julia-leon-26-07-19/5356649/;2019;7
Episodio 335;Setentas 369 V.Manuel - Dolors Laffitte - Ramón Muntaner;http://www.rtve.es/play/audios/discopolis/discopolis-10639-setentas-369-vmanuel-dolors-laffitte-ramon-muntaner-29-07-19/5357850/;2019;7
Episodio 336;Setentas 370 Patxi Andion - Jesucristo Superstar;http://www.rtve.es/play/audios/discopolis/discopolis-10641-setentas-370-patxi-andion-jesucristo-superstar-31-07-19/5359009/;2019;7
Episodio 337;Setentas 371 Jesucristo Superstar, parte segunda;http://www.rtve.es/play/audios/discopolis/discopolis-10642-setentas-371-jesucristo-superstar-parte-segunda-01-08-19/5359587/;2019;8
Episodio 338;Setentas 372 Benito Lertxundi - Pere Tapias;http://www.rtve.es/play/audios/discopolis/discopolis-10644-setentas-372-benito-lertxundi-pere-tapias-02-08-19/5360078/;2019;8
Episodio 339;Setentas 373 M.del Mar Bonet - Ovidi Montllor;http://www.rtve.es/play/audios/discopolis/discopolis-10648-setentas-373-mdel-mar-bonet-ovidi-montllor-05-08-19/5360076/;2019;8
Episodio 340;Setentas y374 Miguel Rios - Tartessos;http://www.rtve.es/play/audios/discopolis/discopolis-10649-setentas-y374-miguel-rios-tartessos-06-08-19/5361838/;2019;8
Episodio 341;11.341: Setentas y 375 Labordeta;https://www.rtve.es/play/audios/discopolis/11341-setentas-375-labordeta-08-06-21/5931494/;2021;6
